year,suicides_no,country,HDI_for_year
2005,31,Latvia,0.806
2005,45,Latvia,0.806
2005,44,Latvia,0.806
2005,32,Latvia,0.806
2005,6,Latvia,0.806
2005,4,Latvia,0.806
2005,5,Latvia,0.806
2005,1,Latvia,0.806
2010,25,Latvia,0.811
2010,105,Latvia,0.811
2010,153,Latvia,0.811
2010,59,Latvia,0.811
2010,34,Latvia,0.811
2010,29,Latvia,0.811
2010,10,Latvia,0.811
2010,17,Latvia,0.811
2010,4,Latvia,0.811
2010,2,Latvia,0.811
2011,35,Latvia,0.812
2011,99,Latvia,0.812
2011,137,Latvia,0.812
2011,56,Latvia,0.812
2011,38,Latvia,0.812
2011,22,Latvia,0.812
2011,21,Latvia,0.812
2011,9,Latvia,0.812
2011,18,Latvia,0.812
2011,5,Latvia,0.812
2012,164,Latvia,0.813
2012,25,Latvia,0.813
2012,97,Latvia,0.813
2012,50,Latvia,0.813
2012,34,Latvia,0.813
2012,22,Latvia,0.813
2012,22,Latvia,0.813
2012,18,Latvia,0.813
2012,6,Latvia,0.813
2012,5,Latvia,0.813
2012,1,Latvia,0.813
2013,31,Latvia,0.816
2013,92,Latvia,0.816
2013,128,Latvia,0.816
2013,53,Latvia,0.816
2013,17,Latvia,0.816
2013,11,Latvia,0.816
2013,23,Latvia,0.816
2013,19,Latvia,0.816
2013,6,Latvia,0.816
2013,2,Latvia,0.816
2013,1,Latvia,0.816
2014,29,Latvia,0.819
2014,93,Latvia,0.819
2014,113,Latvia,0.819
2014,45,Latvia,0.819
2014,31,Latvia,0.819
2014,19,Latvia,0.819
2014,10,Latvia,0.819
2014,20,Latvia,0.819
2014,6,Latvia,0.819
2014,16,Latvia,0.819
1995,632,Lithuania,0.701
1995,67,Lithuania,0.701
1995,325,Lithuania,0.701
1995,226,Lithuania,0.701
1995,134,Lithuania,0.701
1995,37,Lithuania,0.701
1995,101,Lithuania,0.701
1995,113,Lithuania,0.701
1995,33,Lithuania,0.701
1995,20,Lithuania,0.701
1995,4,Lithuania,0.701
1995,2,Lithuania,0.701
2000,595,Lithuania,0.754
2000,324,Lithuania,0.754
2000,221,Lithuania,0.754
2000,40,Lithuania,0.754
2000,131,Lithuania,0.754
2000,36,Lithuania,0.754
2000,101,Lithuania,0.754
2000,121,Lithuania,0.754
2000,31,Lithuania,0.754
2000,25,Lithuania,0.754
2000,6,Lithuania,0.754
2005,289,Lithuania,0.806
2005,469,Lithuania,0.806
2005,52,Lithuania,0.806
2005,172,Lithuania,0.806
2005,100,Lithuania,0.806
2005,34,Lithuania,0.806
2005,86,Lithuania,0.806
2005,84,Lithuania,0.806
2005,19,Lithuania,0.806
2005,11,Lithuania,0.806
2005,2,Lithuania,0.806
2005,1,Lithuania,0.806
2010,219,Lithuania,0.827
2010,357,Lithuania,0.827
2010,49,Lithuania,0.827
2010,110,Lithuania,0.827
2010,93,Lithuania,0.827
2010,41,Lithuania,0.827
2010,72,Lithuania,0.827
2010,50,Lithuania,0.827
2010,14,Lithuania,0.827
2010,11,Lithuania,0.827
2010,1,Lithuania,0.827
2010,1,Lithuania,0.827
2011,349,Lithuania,0.831
2011,213,Lithuania,0.831
2011,56,Lithuania,0.831
2011,124,Lithuania,0.831
2011,74,Lithuania,0.831
2011,38,Lithuania,0.831
2011,68,Lithuania,0.831
2011,67,Lithuania,0.831
2011,17,Lithuania,0.831
2011,10,Lithuania,0.831
2011,1,Lithuania,0.831
2011,1,Lithuania,0.831
2012,321,Lithuania,0.833
2012,195,Lithuania,0.833
2012,53,Lithuania,0.833
2012,117,Lithuania,0.833
2012,64,Lithuania,0.833
2012,37,Lithuania,0.833
2012,74,Lithuania,0.833
2012,45,Lithuania,0.833
2012,10,Lithuania,0.833
2012,8,Lithuania,0.833
2012,3,Lithuania,0.833
2013,382,Lithuania,0.837
2013,223,Lithuania,0.837
2013,63,Lithuania,0.837
2013,121,Lithuania,0.837
2013,96,Lithuania,0.837
2013,40,Lithuania,0.837
2013,75,Lithuania,0.837
2013,22,Lithuania,0.837
2013,41,Lithuania,0.837
2013,17,Lithuania,0.837
2013,3,Lithuania,0.837
2013,2,Lithuania,0.837
2014,72,Lithuania,0.839
2014,309,Lithuania,0.839
2014,204,Lithuania,0.839
2014,94,Lithuania,0.839
2014,88,Lithuania,0.839
2014,45,Lithuania,0.839
2014,47,Lithuania,0.839
2014,43,Lithuania,0.839
2014,12,Lithuania,0.839
2014,11,Lithuania,0.839
2014,3,Lithuania,0.839
2014,2,Lithuania,0.839
1985,6,Luxembourg,0.752
1985,14,Luxembourg,0.752
1985,4,Luxembourg,0.752
1985,12,Luxembourg,0.752
1985,6,Luxembourg,0.752
1985,5,Luxembourg,0.752
1985,3,Luxembourg,0.752
1985,2,Luxembourg,0.752
1985,2,Luxembourg,0.752
1985,1,Luxembourg,0.752
1990,4,Luxembourg,0.779
1990,12,Luxembourg,0.779
1990,16,Luxembourg,0.779
1990,9,Luxembourg,0.779
1990,4,Luxembourg,0.779
1990,6,Luxembourg,0.779
1990,10,Luxembourg,0.779
1990,5,Luxembourg,0.779
1990,2,Luxembourg,0.779
1995,4,Luxembourg,0.805
1995,11,Luxembourg,0.805
1995,17,Luxembourg,0.805
1995,8,Luxembourg,0.805
1995,5,Luxembourg,0.805
1995,3,Luxembourg,0.805
1995,8,Luxembourg,0.805
1995,3,Luxembourg,0.805
1995,3,Luxembourg,0.805
1995,1,Luxembourg,0.805
2000,7,Luxembourg,0.851
2000,15,Luxembourg,0.851
2000,15,Luxembourg,0.851
2000,7,Luxembourg,0.851
2000,8,Luxembourg,0.851
2000,3,Luxembourg,0.851
2000,2,Luxembourg,0.851
2000,3,Luxembourg,0.851
2000,1,Luxembourg,0.851
2000,1,Luxembourg,0.851
2005,7,Luxembourg,0.88
2005,16,Luxembourg,0.88
2005,6,Luxembourg,0.88
2005,7,Luxembourg,0.88
2005,3,Luxembourg,0.88
2005,6,Luxembourg,0.88
2005,1,Luxembourg,0.88
2005,2,Luxembourg,0.88
2005,1,Luxembourg,0.88
2010,7,Luxembourg,0.886
2010,24,Luxembourg,0.886
2010,5,Luxembourg,0.886
2010,3,Luxembourg,0.886
2010,3,Luxembourg,0.886
2010,5,Luxembourg,0.886
2010,3,Luxembourg,0.886
2010,2,Luxembourg,0.886
2010,1,Luxembourg,0.886
2010,1,Luxembourg,0.886
2011,4,Luxembourg,0.888
2011,20,Luxembourg,0.888
2011,5,Luxembourg,0.888
2011,7,Luxembourg,0.888
2011,4,Luxembourg,0.888
2011,3,Luxembourg,0.888
2011,6,Luxembourg,0.888
2011,2,Luxembourg,0.888
2011,3,Luxembourg,0.888
2011,1,Luxembourg,0.888
2012,7,Luxembourg,0.888
2012,10,Luxembourg,0.888
2012,13,Luxembourg,0.888
2012,5,Luxembourg,0.888
2012,4,Luxembourg,0.888
2012,2,Luxembourg,0.888
2012,5,Luxembourg,0.888
2012,3,Luxembourg,0.888
2012,1,Luxembourg,0.888
2012,1,Luxembourg,0.888
2013,3,Luxembourg,0.89
2013,9,Luxembourg,0.89
2013,8,Luxembourg,0.89
2013,10,Luxembourg,0.89
2013,2,Luxembourg,0.89
2013,2,Luxembourg,0.89
2013,2,Luxembourg,0.89
2013,4,Luxembourg,0.89
2014,18,Luxembourg,0.892
2014,4,Luxembourg,0.892
2014,20,Luxembourg,0.892
2014,7,Luxembourg,0.892
2014,3,Luxembourg,0.892
2014,5,Luxembourg,0.892
2014,2,Luxembourg,0.892
2014,2,Luxembourg,0.892
2014,2,Luxembourg,0.892
2014,3,Luxembourg,0.892
2014,1,Luxembourg,0.892
2005,1,Maldives,0.638
2010,1,Maldives,0.683
2011,1,Maldives,0.69
2011,1,Maldives,0.69
1985,1,Malta,0.713
1985,1,Malta,0.713
1990,4,Malta,0.729
1990,2,Malta,0.729
1990,1,Malta,0.729
1990,1,Malta,0.729
1995,4,Malta,0.741
1995,4,Malta,0.741
1995,4,Malta,0.741
1995,2,Malta,0.741
1995,1,Malta,0.741
1995,1,Malta,0.741
1995,1,Malta,0.741
2000,2,Malta,0.766
2000,10,Malta,0.766
2000,2,Malta,0.766
2000,2,Malta,0.766
2000,2,Malta,0.766
2000,3,Malta,0.766
2000,1,Malta,0.766
2000,1,Malta,0.766
2005,3,Malta,0.802
2005,8,Malta,0.802
2005,4,Malta,0.802
2005,2,Malta,0.802
2005,1,Malta,0.802
2005,1,Malta,0.802
2010,17,Malta,0.824
2010,2,Malta,0.824
2010,3,Malta,0.824
2010,3,Malta,0.824
2010,4,Malta,0.824
2010,2,Malta,0.824
2011,9,Malta,0.822
2011,4,Malta,0.822
2011,3,Malta,0.822
2011,4,Malta,0.822
2012,8,Malta,0.83
2012,6,Malta,0.83
2012,3,Malta,0.83
2012,1,Malta,0.83
2012,4,Malta,0.83
2012,2,Malta,0.83
2012,1,Malta,0.83
2013,11,Malta,0.837
2013,1,Malta,0.837
2013,4,Malta,0.837
2013,2,Malta,0.837
2013,2,Malta,0.837
2013,1,Malta,0.837
2013,1,Malta,0.837
2014,5,Malta,0.839
2014,13,Malta,0.839
2014,5,Malta,0.839
2014,2,Malta,0.839
2014,2,Malta,0.839
2014,1,Malta,0.839
2014,1,Malta,0.839
2014,1,Malta,0.839
2014,1,Malta,0.839
2014,1,Malta,0.839
1985,2,Mauritius,0.575
1985,19,Mauritius,0.575
1985,18,Mauritius,0.575
1985,9,Mauritius,0.575
1985,21,Mauritius,0.575
1985,18,Mauritius,0.575
1985,4,Mauritius,0.575
1985,6,Mauritius,0.575
1985,6,Mauritius,0.575
1985,1,Mauritius,0.575
1990,33,Mauritius,0.619
1990,13,Mauritius,0.619
1990,26,Mauritius,0.619
1990,23,Mauritius,0.619
1990,18,Mauritius,0.619
1990,18,Mauritius,0.619
1990,4,Mauritius,0.619
1990,8,Mauritius,0.619
1990,3,Mauritius,0.619
1990,1,Mauritius,0.619
1995,49,Mauritius,0.647
1995,34,Mauritius,0.647
1995,2,Mauritius,0.647
1995,13,Mauritius,0.647
1995,16,Mauritius,0.647
1995,11,Mauritius,0.647
1995,6,Mauritius,0.647
1995,1,Mauritius,0.647
1995,8,Mauritius,0.647
1995,4,Mauritius,0.647
1995,2,Mauritius,0.647
1995,1,Mauritius,0.647
2000,28,Mauritius,0.674
2000,40,Mauritius,0.674
2000,25,Mauritius,0.674
2000,13,Mauritius,0.674
2000,11,Mauritius,0.674
2000,1,Mauritius,0.674
2000,9,Mauritius,0.674
2000,9,Mauritius,0.674
2000,1,Mauritius,0.674
2005,39,Mauritius,0.722
2005,18,Mauritius,0.722
2005,11,Mauritius,0.722
2005,9,Mauritius,0.722
2005,1,Mauritius,0.722
2005,5,Mauritius,0.722
2005,5,Mauritius,0.722
2005,1,Mauritius,0.722
2005,5,Mauritius,0.722
2005,7,Mauritius,0.722
2005,1,Mauritius,0.722
2010,4,Mauritius,0.756
2010,18,Mauritius,0.756
2010,28,Mauritius,0.756
2010,15,Mauritius,0.756
2010,11,Mauritius,0.756
2010,9,Mauritius,0.756
2010,8,Mauritius,0.756
2010,3,Mauritius,0.756
2010,2,Mauritius,0.756
2011,28,Mauritius,0.762
2011,3,Mauritius,0.762
2011,40,Mauritius,0.762
2011,13,Mauritius,0.762
2011,11,Mauritius,0.762
2011,10,Mauritius,0.762
2011,5,Mauritius,0.762
2011,3,Mauritius,0.762
2011,4,Mauritius,0.762
2011,1,Mauritius,0.762
2012,26,Mauritius,0.772
2012,37,Mauritius,0.772
2012,14,Mauritius,0.772
2012,2,Mauritius,0.772
2012,10,Mauritius,0.772
2012,9,Mauritius,0.772
2012,6,Mauritius,0.772
2012,1,Mauritius,0.772
2012,5,Mauritius,0.772
2012,2,Mauritius,0.772
2012,2,Mauritius,0.772
2012,1,Mauritius,0.772
2013,19,Mauritius,0.775
2013,33,Mauritius,0.775
2013,17,Mauritius,0.775
2013,2,Mauritius,0.775
2013,12,Mauritius,0.775
2013,8,Mauritius,0.775
2013,2,Mauritius,0.775
2013,3,Mauritius,0.775
2013,1,Mauritius,0.775
2013,1,Mauritius,0.775
2014,24,Mauritius,0.777
2014,24,Mauritius,0.777
2014,41,Mauritius,0.777
2014,2,Mauritius,0.777
2014,7,Mauritius,0.777
2014,1,Mauritius,0.777
2014,6,Mauritius,0.777
2014,7,Mauritius,0.777
2014,3,Mauritius,0.777
2014,3,Mauritius,0.777
2014,2,Mauritius,0.777
1985,44,Mexico,0.634
1985,145,Mexico,0.634
1985,340,Mexico,0.634
1985,327,Mexico,0.634
1985,375,Mexico,0.634
1985,107,Mexico,0.634
1985,7,Mexico,0.634
1985,61,Mexico,0.634
1985,55,Mexico,0.634
1985,15,Mexico,0.634
1985,48,Mexico,0.634
1985,20,Mexico,0.634
1990,87,Mexico,0.648
1990,224,Mexico,0.648
1990,437,Mexico,0.648
1990,387,Mexico,0.648
1990,472,Mexico,0.648
1990,114,Mexico,0.648
1990,34,Mexico,0.648
1990,57,Mexico,0.648
1990,58,Mexico,0.648
1990,5,Mexico,0.648
1990,41,Mexico,0.648
1990,10,Mexico,0.648
1995,111,Mexico,0.67
1995,298,Mexico,0.67
1995,640,Mexico,0.67
1995,755,Mexico,0.67
1995,580,Mexico,0.67
1995,198,Mexico,0.67
1995,87,Mexico,0.67
1995,89,Mexico,0.67
1995,8,Mexico,0.67
1995,34,Mexico,0.67
1995,50,Mexico,0.67
1995,27,Mexico,0.67
2000,105,Mexico,0.699
2000,797,Mexico,0.699
2000,870,Mexico,0.699
2000,317,Mexico,0.699
2000,755,Mexico,0.699
2000,231,Mexico,0.699
2000,101,Mexico,0.699
2000,111,Mexico,0.699
2000,12,Mexico,0.699
2000,39,Mexico,0.699
2000,75,Mexico,0.699
2000,43,Mexico,0.699
2005,154,Mexico,0.722
2005,956,Mexico,0.722
2005,1018,Mexico,0.722
2005,943,Mexico,0.722
2005,375,Mexico,0.722
2005,272,Mexico,0.722
2005,159,Mexico,0.722
2005,177,Mexico,0.722
2005,54,Mexico,0.722
2005,98,Mexico,0.722
2005,11,Mexico,0.722
2005,57,Mexico,0.722
2010,165,Mexico,0.746
2010,936,Mexico,0.746
2010,1074,Mexico,0.746
2010,1191,Mexico,0.746
2010,483,Mexico,0.746
2010,350,Mexico,0.746
2010,177,Mexico,0.746
2010,231,Mexico,0.746
2010,62,Mexico,0.746
2010,109,Mexico,0.746
2010,73,Mexico,0.746
2010,7,Mexico,0.746
2011,156,Mexico,0.748
2011,1308,Mexico,0.748
2011,1024,Mexico,0.748
2011,1326,Mexico,0.748
2011,533,Mexico,0.748
2011,439,Mexico,0.748
2011,225,Mexico,0.748
2011,222,Mexico,0.748
2011,72,Mexico,0.748
2011,140,Mexico,0.748
2011,107,Mexico,0.748
2011,6,Mexico,0.748
2012,170,Mexico,0.754
2012,1251,Mexico,0.754
2012,1013,Mexico,0.754
2012,1264,Mexico,0.754
2012,509,Mexico,0.754
2012,407,Mexico,0.754
2012,214,Mexico,0.754
2012,258,Mexico,0.754
2012,85,Mexico,0.754
2012,123,Mexico,0.754
2012,79,Mexico,0.754
2012,8,Mexico,0.754
2013,161,Mexico,0.755
2013,1151,Mexico,0.755
2013,1220,Mexico,0.755
2013,1469,Mexico,0.755
2013,565,Mexico,0.755
2013,392,Mexico,0.755
2013,212,Mexico,0.755
2013,263,Mexico,0.755
2013,94,Mexico,0.755
2013,16,Mexico,0.755
2013,102,Mexico,0.755
2013,66,Mexico,0.755
2014,177,Mexico,0.756
2014,1334,Mexico,0.756
2014,1140,Mexico,0.756
2014,1558,Mexico,0.756
2014,612,Mexico,0.756
2014,416,Mexico,0.756
2014,271,Mexico,0.756
2014,333,Mexico,0.756
2014,91,Mexico,0.756
2014,129,Mexico,0.756
2014,109,Mexico,0.756
2014,8,Mexico,0.756
2005,6,Montenegro,0.75
2005,29,Montenegro,0.75
2005,6,Montenegro,0.75
2005,16,Montenegro,0.75
2005,29,Montenegro,0.75
2005,16,Montenegro,0.75
2005,9,Montenegro,0.75
2005,3,Montenegro,0.75
2005,2,Montenegro,0.75
2005,2,Montenegro,0.75
1985,106,Netherlands,0.799
1985,256,Netherlands,0.799
1985,333,Netherlands,0.799
1985,212,Netherlands,0.799
1985,195,Netherlands,0.799
1985,197,Netherlands,0.799
1985,51,Netherlands,0.799
1985,136,Netherlands,0.799
1985,107,Netherlands,0.799
1985,38,Netherlands,0.799
1985,5,Netherlands,0.799
1985,2,Netherlands,0.799
1990,95,Netherlands,0.829
1990,204,Netherlands,0.829
1990,185,Netherlands,0.829
1990,322,Netherlands,0.829
1990,80,Netherlands,0.829
1990,145,Netherlands,0.829
1990,184,Netherlands,0.829
1990,98,Netherlands,0.829
1990,89,Netherlands,0.829
1990,41,Netherlands,0.829
1990,5,Netherlands,0.829
1990,2,Netherlands,0.829
1995,76,Netherlands,0.861
1995,226,Netherlands,0.861
1995,404,Netherlands,0.861
1995,194,Netherlands,0.861
1995,57,Netherlands,0.861
1995,95,Netherlands,0.861
1995,127,Netherlands,0.861
1995,198,Netherlands,0.861
1995,84,Netherlands,0.861
1995,44,Netherlands,0.861
1995,5,Netherlands,0.861
1995,1,Netherlands,0.861
2000,95,Netherlands,0.877
2000,440,Netherlands,0.877
2000,208,Netherlands,0.877
2000,162,Netherlands,0.877
2000,146,Netherlands,0.877
2000,90,Netherlands,0.877
2000,221,Netherlands,0.877
2000,49,Netherlands,0.877
2000,67,Netherlands,0.877
2000,18,Netherlands,0.877
2000,5,Netherlands,0.877
2005,80,Netherlands,0.891
2005,503,Netherlands,0.891
2005,258,Netherlands,0.891
2005,144,Netherlands,0.891
2005,228,Netherlands,0.891
2005,134,Netherlands,0.891
2005,78,Netherlands,0.891
2005,48,Netherlands,0.891
2005,55,Netherlands,0.891
2005,33,Netherlands,0.891
2005,11,Netherlands,0.891
2005,2,Netherlands,0.891
2010,496,Netherlands,0.909
2010,332,Netherlands,0.909
2010,82,Netherlands,0.909
2010,115,Netherlands,0.909
2010,97,Netherlands,0.909
2010,208,Netherlands,0.909
2010,143,Netherlands,0.909
2010,46,Netherlands,0.909
2010,53,Netherlands,0.909
2010,26,Netherlands,0.909
2010,5,Netherlands,0.909
2010,1,Netherlands,0.909
2011,504,Netherlands,0.919
2011,91,Netherlands,0.919
2011,316,Netherlands,0.919
2011,138,Netherlands,0.919
2011,161,Netherlands,0.919
2011,210,Netherlands,0.919
2011,85,Netherlands,0.919
2011,63,Netherlands,0.919
2011,40,Netherlands,0.919
2011,38,Netherlands,0.919
2011,3,Netherlands,0.919
2011,1,Netherlands,0.919
2012,532,Netherlands,0.92
2012,91,Netherlands,0.92
2012,319,Netherlands,0.92
2012,143,Netherlands,0.92
2012,240,Netherlands,0.92
2012,182,Netherlands,0.92
2012,97,Netherlands,0.92
2012,55,Netherlands,0.92
2012,58,Netherlands,0.92
2012,33,Netherlands,0.92
2012,4,Netherlands,0.92
2012,2,Netherlands,0.92
2013,555,Netherlands,0.92
2013,109,Netherlands,0.92
2013,409,Netherlands,0.92
2013,137,Netherlands,0.92
2013,186,Netherlands,0.92
2013,93,Netherlands,0.92
2013,209,Netherlands,0.92
2013,59,Netherlands,0.92
2013,46,Netherlands,0.92
2013,46,Netherlands,0.92
2013,4,Netherlands,0.92
2013,3,Netherlands,0.92
2014,563,Netherlands,0.922
2014,391,Netherlands,0.922
2014,97,Netherlands,0.922
2014,117,Netherlands,0.922
2014,197,Netherlands,0.922
2014,228,Netherlands,0.922
2014,61,Netherlands,0.922
2014,81,Netherlands,0.922
2014,54,Netherlands,0.922
2014,48,Netherlands,0.922
2014,1,Netherlands,0.922
2014,1,Netherlands,0.922
1985,18,New Zealand,0.805
1985,60,New Zealand,0.805
1985,51,New Zealand,0.805
1985,60,New Zealand,0.805
1985,64,New Zealand,0.805
1985,26,New Zealand,0.805
1985,22,New Zealand,0.805
1985,15,New Zealand,0.805
1985,13,New Zealand,0.805
1985,4,New Zealand,0.805
1985,3,New Zealand,0.805
1985,2,New Zealand,0.805
1990,111,New Zealand,0.82
1990,21,New Zealand,0.82
1990,72,New Zealand,0.82
1990,99,New Zealand,0.82
1990,58,New Zealand,0.82
1990,21,New Zealand,0.82
1990,29,New Zealand,0.82
1990,19,New Zealand,0.82
1990,17,New Zealand,0.82
1990,6,New Zealand,0.82
1990,2,New Zealand,0.82
1995,123,New Zealand,0.855
1995,96,New Zealand,0.855
1995,19,New Zealand,0.855
1995,123,New Zealand,0.855
1995,64,New Zealand,0.855
1995,34,New Zealand,0.855
1995,9,New Zealand,0.855
1995,36,New Zealand,0.855
1995,20,New Zealand,0.855
1995,15,New Zealand,0.855
1995,4,New Zealand,0.855
1995,2,New Zealand,0.855
2000,105,New Zealand,0.874
2000,81,New Zealand,0.874
2000,113,New Zealand,0.874
2000,16,New Zealand,0.874
2000,57,New Zealand,0.874
2000,21,New Zealand,0.874
2000,15,New Zealand,0.874
2000,30,New Zealand,0.874
2000,12,New Zealand,0.874
2000,4,New Zealand,0.874
2000,3,New Zealand,0.874
2000,1,New Zealand,0.874
2005,86,New Zealand,0.895
2005,84,New Zealand,0.895
2005,138,New Zealand,0.895
2005,16,New Zealand,0.895
2005,58,New Zealand,0.895
2005,26,New Zealand,0.895
2005,24,New Zealand,0.895
2005,49,New Zealand,0.895
2005,9,New Zealand,0.895
2005,22,New Zealand,0.895
2005,2,New Zealand,0.895
2010,155,New Zealand,0.905
2010,65,New Zealand,0.905
2010,77,New Zealand,0.905
2010,20,New Zealand,0.905
2010,67,New Zealand,0.905
2010,35,New Zealand,0.905
2010,30,New Zealand,0.905
2010,51,New Zealand,0.905
2010,9,New Zealand,0.905
2010,21,New Zealand,0.905
2010,3,New Zealand,0.905
2010,3,New Zealand,0.905
2011,96,New Zealand,0.907
2011,70,New Zealand,0.907
2011,129,New Zealand,0.907
2011,19,New Zealand,0.907
2011,60,New Zealand,0.907
2011,33,New Zealand,0.907
2011,19,New Zealand,0.907
2011,34,New Zealand,0.907
2011,8,New Zealand,0.907
2011,19,New Zealand,0.907
2011,3,New Zealand,0.907
2011,3,New Zealand,0.907
2012,107,New Zealand,0.909
2012,151,New Zealand,0.909
2012,60,New Zealand,0.909
2012,24,New Zealand,0.909
2012,55,New Zealand,0.909
2012,41,New Zealand,0.909
2012,12,New Zealand,0.909
2012,48,New Zealand,0.909
2012,22,New Zealand,0.909
2012,17,New Zealand,0.909
2012,7,New Zealand,0.909
2012,5,New Zealand,0.909
2013,140,New Zealand,0.911
2013,75,New Zealand,0.911
2013,26,New Zealand,0.911
2013,51,New Zealand,0.911
2013,74,New Zealand,0.911
2013,37,New Zealand,0.911
2013,63,New Zealand,0.911
2013,21,New Zealand,0.911
2013,19,New Zealand,0.911
2013,5,New Zealand,0.911
2013,2,New Zealand,0.911
2010,8,Nicaragua,0.619
2010,82,Nicaragua,0.619
2010,73,Nicaragua,0.619
2010,83,Nicaragua,0.619
2010,23,Nicaragua,0.619
2010,33,Nicaragua,0.619
2010,15,Nicaragua,0.619
2010,18,Nicaragua,0.619
2010,4,Nicaragua,0.619
2010,7,Nicaragua,0.619
2010,5,Nicaragua,0.619
2011,82,Nicaragua,0.623
2011,7,Nicaragua,0.623
2011,88,Nicaragua,0.623
2011,29,Nicaragua,0.623
2011,61,Nicaragua,0.623
2011,54,Nicaragua,0.623
2011,13,Nicaragua,0.623
2011,6,Nicaragua,0.623
2011,11,Nicaragua,0.623
2011,9,Nicaragua,0.623
2011,9,Nicaragua,0.623
2012,74,Nicaragua,0.625
2012,73,Nicaragua,0.625
2012,24,Nicaragua,0.625
2012,53,Nicaragua,0.625
2012,4,Nicaragua,0.625
2012,42,Nicaragua,0.625
2012,17,Nicaragua,0.625
2012,12,Nicaragua,0.625
2012,4,Nicaragua,0.625
2012,1,Nicaragua,0.625
2012,6,Nicaragua,0.625
2012,6,Nicaragua,0.625
2013,83,Nicaragua,0.628
2013,33,Nicaragua,0.628
2013,85,Nicaragua,0.628
2013,68,Nicaragua,0.628
2013,6,Nicaragua,0.628
2013,38,Nicaragua,0.628
2013,15,Nicaragua,0.628
2013,10,Nicaragua,0.628
2013,10,Nicaragua,0.628
2013,2,Nicaragua,0.628
2013,1,Nicaragua,0.628
2014,73,Nicaragua,0.631
2014,29,Nicaragua,0.631
2014,67,Nicaragua,0.631
2014,65,Nicaragua,0.631
2014,4,Nicaragua,0.631
2014,31,Nicaragua,0.631
2014,16,Nicaragua,0.631
2014,2,Nicaragua,0.631
2014,6,Nicaragua,0.631
2014,12,Nicaragua,0.631
2014,3,Nicaragua,0.631
2014,3,Nicaragua,0.631
1990,125,Norway,0.849
1990,34,Norway,0.849
1990,159,Norway,0.849
1990,92,Norway,0.849
1990,74,Norway,0.849
1990,55,Norway,0.849
1990,62,Norway,0.849
1990,15,Norway,0.849
1990,20,Norway,0.849
1990,19,Norway,0.849
1990,4,Norway,0.849
1995,94,Norway,0.883
1995,29,Norway,0.883
1995,137,Norway,0.883
1995,68,Norway,0.883
1995,76,Norway,0.883
1995,58,Norway,0.883
1995,33,Norway,0.883
1995,16,Norway,0.883
1995,11,Norway,0.883
1995,17,Norway,0.883
1995,7,Norway,0.883
1995,2,Norway,0.883
2000,70,Norway,0.917
2000,80,Norway,0.917
2000,151,Norway,0.917
2000,77,Norway,0.917
2000,27,Norway,0.917
2000,27,Norway,0.917
2000,50,Norway,0.917
2000,29,Norway,0.917
2000,12,Norway,0.917
2000,14,Norway,0.917
2000,4,Norway,0.917
2005,73,Norway,0.931
2005,135,Norway,0.931
2005,25,Norway,0.931
2005,73,Norway,0.931
2005,50,Norway,0.931
2005,33,Norway,0.931
2005,62,Norway,0.931
2005,42,Norway,0.931
2005,20,Norway,0.931
2005,15,Norway,0.931
2005,4,Norway,0.931
2005,1,Norway,0.931
2010,31,Norway,0.94
2010,99,Norway,0.94
2010,62,Norway,0.94
2010,132,Norway,0.94
2010,59,Norway,0.94
2010,68,Norway,0.94
2010,49,Norway,0.94
2010,24,Norway,0.94
2010,10,Norway,0.94
2010,13,Norway,0.94
2010,1,Norway,0.94
2011,36,Norway,0.941
2011,161,Norway,0.941
2011,73,Norway,0.941
2011,103,Norway,0.941
2011,58,Norway,0.941
2011,72,Norway,0.941
2011,39,Norway,0.941
2011,23,Norway,0.941
2011,20,Norway,0.941
2011,6,Norway,0.941
2011,4,Norway,0.941
2011,3,Norway,0.941
2012,33,Norway,0.942
2012,148,Norway,0.942
2012,61,Norway,0.942
2012,81,Norway,0.942
2012,45,Norway,0.942
2012,60,Norway,0.942
2012,14,Norway,0.942
2012,21,Norway,0.942
2012,33,Norway,0.942
2012,17,Norway,0.942
2012,1,Norway,0.942
2012,1,Norway,0.942
2013,31,Norway,0.942
2013,154,Norway,0.942
2013,92,Norway,0.942
2013,56,Norway,0.942
2013,44,Norway,0.942
2013,75,Norway,0.942
2013,52,Norway,0.942
2013,24,Norway,0.942
2013,20,Norway,0.942
2013,5,Norway,0.942
2013,1,Norway,0.942
2014,33,Norway,0.944
2014,110,Norway,0.944
2014,147,Norway,0.944
2014,71,Norway,0.944
2014,38,Norway,0.944
2014,51,Norway,0.944
2014,51,Norway,0.944
2014,20,Norway,0.944
2014,17,Norway,0.944
2014,7,Norway,0.944
2014,2,Norway,0.944
2014,1,Norway,0.944
2010,6,Oman,0.795
2010,4,Oman,0.795
2010,1,Oman,0.795
2010,2,Oman,0.795
2014,1,Oman,0.793
2014,4,Oman,0.793
2014,2,Oman,0.793
1985,3,Panama,0.648
1985,15,Panama,0.648
1985,14,Panama,0.648
1985,10,Panama,0.648
1985,3,Panama,0.648
1985,2,Panama,0.648
1985,3,Panama,0.648
1985,4,Panama,0.648
1985,1,Panama,0.648
1985,1,Panama,0.648
2000,10,Panama,0.714
2000,44,Panama,0.714
2000,30,Panama,0.714
2000,13,Panama,0.714
2000,25,Panama,0.714
2000,8,Panama,0.714
